region,location,bounds
USGS_LPC_MT_BentonLake_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MT_BentonLake_2014_LAS_2015/ept.json,"[-12402162, 6042375, -7238, -12385358, 6059179, 9566]"
USGS_LPC_MT_BitterrootNF_2010_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MT_BitterrootNF_2010_LAS_2016/ept.json,"[-12754485, 5752563, -57249, -12627407, 5879641, 69829]"
USGS_LPC_MT_GlacierNP_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MT_GlacierNP_2016_LAS_2017/ept.json,"[-12698892, 6124710, -45211, -12605138, 6218464, 48543]"
USGS_LPC_MT_LittleBigHorn_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MT_LittleBigHorn_2014_LAS_2015/ept.json,"[-11961635, 5703055, -3917, -11951871, 5712819, 5847]"
USGS_LPC_MT_Stillwater_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MT_Stillwater_2016_LAS_2017/ept.json,"[-12277720, 5656372, -30110, -12212856, 5721236, 34754]"
USGS_LPC_NC_Phase4_Alexander_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Alexander_2017_LAS_2019/ept.json,"[-9055643, 4269452, -18714, -9017119, 4307976, 19810]"
USGS_LPC_NC_Phase4_Alleghany_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Alleghany_2016_LAS_2019/ept.json,"[-9056759, 4340818, -24266, -9006449, 4391128, 26044]"
USGS_LPC_NC_Phase4_Anson_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Anson_2016_LAS_2019/ept.json,"[-8941816, 4137107, -27215, -8886912, 4192011, 27689]"
USGS_LPC_NC_Phase4_Catawba_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Catawba_2017_LAS_2019/ept.json,"[-9076927, 4223433, -33715, -9008685, 4291675, 34527]"
USGS_LPC_NC_Phase4_Cleveland_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Cleveland_2016_LAS_2019/ept.json,"[-9106785, 4185779, -28650, -9048375, 4244189, 29760]"
USGS_LPC_NC_Phase4_Davidson_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Davidson_2017_LAS_2019/ept.json,"[-8970053, 4232411, -35480, -8898345, 4304119, 36228]"
USGS_LPC_NC_Phase4_Davie_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Davie_2017_LAS_2019/ept.json,"[-8986541, 4266799, -20959, -8944051, 4309289, 21531]"
USGS_LPC_NC_Phase4_Forsyth_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Forsyth_2017_LAS_2019/ept.json,"[-8962860, 4289352, -27361, -8907486, 4344726, 28013]"
USGS_LPC_NC_Phase4_Gaston_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Gaston_2016_LAS_2019/ept.json,"[-9067038, 4173103, -29173, -9007996, 4232145, 29869]"
USGS_LPC_NC_Phase4_Iredell_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Iredell_2017_LAS_2019/ept.json,"[-9044905, 4230123, -38864, -8966413, 4308615, 39628]"
USGS_LPC_NC_Phase4_Mecklenburg_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Mecklenburg_2016_LAS_2019/ept.json,"[-9030441, 4163856, -34866, -8960217, 4234080, 35358]"
USGS_LPC_NC_Phase4_Rowan_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Rowan_2017_LAS_2019/ept.json,"[-8991083, 4224221, -32158, -8926087, 4289217, 32838]"
USGS_LPC_NC_Phase4_Stokes_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Stokes_2016_LAS_2019/ept.json,"[-8955917, 4332245, -23695, -8907505, 4380657, 24717]"
USGS_LPC_NC_Phase4_Surry_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Surry_2016_LAS_2019/ept.json,"[-9013766, 4326370, -29057, -8954270, 4385866, 30439]"
USGS_LPC_NC_Phase4_Union_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Union_2016_LAS_2019/ept.json,"[-8999632, 4133159, -31302, -8936668, 4196123, 31662]"
USGS_LPC_NC_Phase4_Wilkes_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Wilkes_2017_LAS_2019/ept.json,"[-9077914, 4292528, -37077, -9001984, 4368458, 38853]"
USGS_LPC_NC_Phase4_Yadkin_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Phase4_Yadkin_2017_LAS_2019/ept.json,"[-9003571, 4298771, -24566, -8953669, 4348673, 25336]"
USGS_LPC_NC_SandyLot9_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_SandyLot9_2014_LAS_2015/ept.json,"[-8646273, 4196001, -56806, -8531337, 4310937, 58130]"
USGS_LPC_NC_Sandy_L11_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L11_2014_LAS_2015/ept.json,"[-8531785, 4225581, -51885, -8426617, 4330749, 53283]"
USGS_LPC_NC_Sandy_L12_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L12_2014_LAS_2015/ept.json,"[-8634140, 4142903, -60104, -8510690, 4266353, 63346]"
USGS_LPC_NC_Sandy_L13_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L13_2014_LAS_2015/ept.json,"[-8652993, 4088132, -67193, -8517219, 4223906, 68581]"
USGS_LPC_NC_Sandy_L14_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L14_2014_LAS_2015/ept.json,"[-8542139, 4203774, -87670, -8366691, 4379222, 87778]"
USGS_LPC_NC_Sandy_L15_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L15_2014_LAS_2015/ept.json,"[-8647960, 4023519, -122922, -8404732, 4266747, 120306]"
USGS_LPC_NC_Sandy_L6_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L6_2014_LAS_2015/ept.json,"[-8596825, 4330562, -23215, -8549073, 4378314, 24537]"
USGS_LPC_NC_Sandy_L7_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_L7_2014_LAS_2015/ept.json,"[-8554898, 4329524, -23825, -8505906, 4378516, 25167]"
USGS_LPC_NC_Sandy_Lot10_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_Lot10_2014_LAS_2015/ept.json,"[-8532761, 4179439, -51275, -8428801, 4283399, 52685]"
USGS_LPC_NC_Sandy_Lot8_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NC_Sandy_Lot8_2014_LAS_2015/ept.json,"[-8615523, 4243870, -59733, -8494707, 4364686, 61083]"
USGS_LPC_ND_KidderCO_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ND_KidderCO_2014_LAS_2016/ept.json,"[-11153894, 5882000, -45399, -11061100, 5974794, 47395]"
USGS_LPC_ND_McKenzieCo_2014_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ND_McKenzieCo_2014_LAS_2018/ept.json,"[-11583021, 5989208, -83021, -11415271, 6156958, 84729]"
USGS_LPC_NE_Eastern_UA_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Eastern_UA_2016_LAS_2018/ept.json,"[-10809236, 4940929, -79749, -10648362, 5101803, 81125]"
USGS_LPC_NE_Hat_White_Cherry_UTM13_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Hat_White_Cherry_UTM13_2016_LAS_2019/ept.json,"[-11407097, 5215160, -47489, -11310205, 5312052, 49403]"
USGS_LPC_NE_Hat_White_Cherry_UTM14_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Hat_White_Cherry_UTM14_2016_LAS_2019/ept.json,"[-12227745, 4185868, -2146839, -10071999, 6341614, 8907]"
USGS_LPC_NE_Hat_White_Holt_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Hat_White_Holt_2016_LAS_2019/ept.json,"[-11048157, 5123449, -78202, -10890621, 5280985, 79334]"
USGS_LPC_NE_MO_Elkhorn_2011_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_MO_Elkhorn_2011_LAS_2018/ept.json,"[-11000008, 4985583, -142876, -10712610, 5272981, 144522]"
USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM14_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM14_2017_LAS_2019/ept.json,"[-10769344, 4865832, -56253, -10654444, 4980732, 58647]"
USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM15_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM15_2017_LAS_2019/ept.json,"[-10706260, 4865778, -56343, -10591274, 4980764, 58643]"
USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM15_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_NRCS_OrthoLidar_B1_UTM15_TL_2017_LAS_2019/ept.json,"[-10649234, 4855132, -18841, -10610912, 4893454, 19481]"
USGS_LPC_NE_NRCS_OrthoLidar_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_NRCS_OrthoLidar_B2_2017_LAS_2019/ept.json,"[-12238463, 3865128, -2146808, -10090237, 6013354, 1418]"
USGS_LPC_NE_NRCS_OrthoLidar_B4_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_NRCS_OrthoLidar_B4_2017_LAS_2019/ept.json,"[-10890686, 4983794, -84691, -10721116, 5153364, 84879]"
USGS_LPC_NE_Sandhills_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B1_2016_LAS_2018/ept.json,"[-11354063, 4979005, -97293, -11157435, 5175633, 99335]"
USGS_LPC_NE_Sandhills_B2_UTM13_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B2_UTM13_2016_LAS_2018/ept.json,"[-11377790, 5174258, -19891, -11335586, 5216462, 22313]"
USGS_LPC_NE_Sandhills_B2_UTM14_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B2_UTM14_2016_LAS_2018/ept.json,"[-11356108, 5068627, -102216, -11149822, 5274913, 104070]"
USGS_LPC_NE_Sandhills_B3_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B3_2016_LAS_2018/ept.json,"[-11159747, 4983622, -82682, -10992499, 5150870, 84566]"
USGS_LPC_NE_Sandhills_B4_UTM13_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B4_UTM13_2016_LAS_2018/ept.json,"[-11493047, 5122209, -93933, -11303111, 5312145, 96003]"
USGS_LPC_NE_Sandhills_B4_UTM14_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B4_UTM14_2016_LAS_2018/ept.json,"[-11356078, 5115940, -31217, -11290732, 5181286, 34129]"
USGS_LPC_NE_Sandhills_B5_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B5_2016_LAS_2018/ept.json,"[-11174041, 5114503, -70692, -11031025, 5257519, 72324]"
USGS_LPC_NE_Sandhills_B6_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NE_Sandhills_B6_2016_LAS_2018/ept.json,"[-11063442, 5020447, -76613, -10909104, 5174785, 77725]"
USGS_LPC_NH_Umbagog_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NH_Umbagog_2016_LAS_2019/ept.json,"[-8036835, 5435418, -126264, -7782325, 5689928, 128246]"
USGS_LPC_NH_Umbagog_QL1_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NH_Umbagog_QL1_2016_LAS_2019/ept.json,"[-8006630, 5465231, -10732, -7983276, 5488585, 12622]"
USGS_LPC_NM_Animas_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_Animas_2014_LAS_2017/ept.json,"[-12050009, 4398958, -25499, -11994927, 4454040, 29583]"
USGS_LPC_NM_CO_SouthernSanLuis_2015_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_CO_SouthernSanLuis_2015_LAS_2019/ept.json,"[-11846382, 4296322, -71781, -11696958, 4445746, 77643]"
USGS_LPC_NM_CO_Southern_San_Luis_TL_2015_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_CO_Southern_San_Luis_TL_2015_LAS_2019/ept.json,"[-11772795, 4330439, -22198, -11722717, 4380517, 27880]"
USGS_LPC_NM_NRCS_Central_A1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NRCS_Central_A1_2017_LAS_2018/ept.json,"[-12728272, 2980168, -2146176, -10578876, 5129564, 3220]"
USGS_LPC_NM_NRCS_Central_A2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NRCS_Central_A2_2017_LAS_2018/ept.json,"[-12824714, 3041434, -2145703, -10669126, 5197022, 9885]"
USGS_LPC_NM_NRCS_Central_A3_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NRCS_Central_A3_2017_LAS_2019/ept.json,"[-13042084, 3092588, -2145525, -10885992, 5248680, 10567]"
USGS_LPC_NM_NorthCentral_B1_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B1_2016/ept.json,"[-12024483, 4156248, -138565, -11742371, 4438360, 143547]"
USGS_LPC_NM_NorthCentral_B3_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B3_2017_LAS_2018/ept.json,"[-11773671, 4229985, -91487, -11585447, 4418209, 96737]"
USGS_LPC_NM_NorthCentral_B4_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_NorthCentral_B4_2016_LAS_2018/ept.json,"[-11738864, 4090567, -76208, -11582600, 4246831, 80056]"
USGS_LPC_NM_North_Central_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_North_Central_B2_2016/ept.json,"[-11936456, 4156308, -138245, -11654584, 4438180, 143627]"
USGS_LPC_NM_RioHondo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_RioHondo_2014_LAS_2017/ept.json,"[-11784509, 3867026, -79561, -11620799, 4030736, 84149]"
USGS_LPC_NM_RioSanJose_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_RioSanJose_2016_LAS_2019/ept.json,"[-12092309, 4066254, -96396, -11894441, 4264122, 101472]"
USGS_LPC_NM_Roosevelt_Curry_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_Roosevelt_Curry_2015_LAS_2017/ept.json,"[-11615578, 3969312, -93057, -11426358, 4158532, 96163]"
USGS_LPC_NM_WhiteSands_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NM_WhiteSands_2015_LAS_2017/ept.json,"[-11836532, 3864777, -8532, -11816738, 3884571, 11262]"
USGS_LPC_NV_LasVegas_QL1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_LasVegas_QL1_2016_LAS_2018/ept.json,"[-12847030, 4286292, -32486, -12780080, 4353242, 34464]"
USGS_LPC_NV_LasVegas_QL2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_LasVegas_QL2_2016_LAS_2018/ept.json,"[-12864975, 4286294, -48975, -12764655, 4386614, 51345]"
USGS_LPC_NV_Reno_Carson_QL1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_Reno_Carson_QL1_2017_LAS_2018/ept.json,"[-13393012, 4716809, -53075, -13281932, 4827889, 58005]"
USGS_LPC_NV_Reno_Carson_QL2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_Reno_Carson_QL2_2017_LAS_2018/ept.json,"[-13380891, 4733461, -55346, -13266369, 4847983, 59176]"
USGS_LPC_NV_UpperHumboldt_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NV_UpperHumboldt_2016_LAS_2018/ept.json,"[-12948039, 4951015, -88111, -12769885, 5129169, 90043]"
USGS_LPC_NY_CayugaOswego_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_CayugaOswego_2018_LAS_2019/ept.json,"[-8575376, 5250985, -85806, -8403062, 5423299, 86508]"
USGS_LPC_NY_CayugaOswego_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_CayugaOswego_TL_2018_LAS_2019/ept.json,"[-8567439, 5253027, -32528, -8501853, 5318613, 33058]"
USGS_LPC_NY_Cl_Ess_LChamp_P2_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Cl_Ess_LChamp_P2_2014_LAS_2016/ept.json,"[-8321783, 5430860, -96054, -8128343, 5624300, 97386]"
USGS_LPC_NY_FEMA_R2L1_ChautauquaCo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2L1_ChautauquaCo_2014_LAS_2017/ept.json,"[-8879870, 5182027, -38449, -8802414, 5259483, 39007]"
USGS_LPC_NY_FEMA_R2L2_OrleansCo_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2L2_OrleansCo_2014_LAS_2017/ept.json,"[-8736177, 5323034, -27530, -8680961, 5378250, 27686]"
USGS_LPC_NY_FEMA_R2_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_B1_2016_LAS_2018/ept.json,"[-8523498, 5276684, -72689, -8377390, 5422792, 73419]"
USGS_LPC_NY_FEMA_R2_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_B2_2016_LAS_2018/ept.json,"[-8437920, 5445626, -101981, -8232190, 5651356, 103749]"
USGS_LPC_NY_FEMA_R2_Northeast_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_Northeast_2017_LAS_2019/ept.json,"[-8432571, 5302692, -133756, -8163873, 5571390, 134942]"
USGS_LPC_NY_FEMA_R2_Seneca_2012_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_FEMA_R2_Seneca_2012_LAS_2015/ept.json,"[-8644627, 5181588, -84284, -8473589, 5352626, 86754]"
USGS_LPC_NY_LongIsland_Z18_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_LongIsland_Z18_2014_LAS_2015/ept.json,"[-8211811, 4903303, -98655, -8013855, 5101259, 99301]"
USGS_LPC_NY_MadisonOtsegoCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_MadisonOtsegoCo_2015_LAS_2017/ept.json,"[-8458556, 5205455, -76050, -8306842, 5357169, 75664]"
USGS_LPC_NY_Sandy_Ul_Du_Or_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Sandy_Ul_Du_Or_2013_LAS_2016/ept.json,"[-8330179, 5033170, -77032, -8174921, 5188428, 78226]"
USGS_LPC_NY_Schoharie_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Schoharie_2014_LAS_2016/ept.json,"[-8333983, 5213700, -48754, -8235497, 5312186, 49732]"
USGS_LPC_NY_Southwest_2_CO_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_2_CO_2016_LAS_2018/ept.json,"[-8695056, 5145301, -59289, -8575436, 5264921, 60331]"
USGS_LPC_NY_Southwest_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_B2_2017_LAS_2019/ept.json,"[-8887418, 5066073, -802, -8550578, 5402913, 336038]"
USGS_LPC_NY_Southwest_B2_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_B2_TL_2017_LAS_2019/ept.json,"[-8764297, 5158971, -23193, -8715333, 5207935, 25771]"
USGS_LPC_NY_Southwest_East_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_NY_Southwest_East_2017_LAS_2018/ept.json,"[-8879788, 5145235, -58424, -8762886, 5262137, 58478]"
USGS_LPC_OH_ChippewaWatershed_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_ChippewaWatershed_2017_LAS_2018/ept.json,"[-9115684, 5012284, -2184, -9110630, 5017338, 2870]"
USGS_LPC_OH_Clinton_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Clinton_2018_LAS_2019/ept.json,"[-9353304, 4752766, -23493, -9301588, 4804482, 28223]"
USGS_LPC_OH_Columbus_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Columbus_2019/ept.json,"[-9288029, 4829573, -49726, -9187803, 4929799, 50500]"
USGS_LPC_OH_Delaware_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_Delaware_2018_LAS_2019/ept.json,"[-9268750, 4877942, -26940, -9210184, 4936508, 31626]"
USGS_LPC_OH_LowerMaumee_B16_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OH_LowerMaumee_B16_2016_LAS_2017/ept.json,"[-9393628, 4977245, -92797, -9207114, 5163759, 93717]"
USGS_LPC_OK_3County_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_3County_2017_LAS_2019/ept.json,"[-10644349, 4227052, -71996, -10499417, 4371984, 72936]"
USGS_LPC_OK_Area1_1A_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1A_2011_LAS_2016/ept.json,"[-10839502, 4283315, -77222, -10683772, 4439045, 78508]"
USGS_LPC_OK_Area1_1B_2011_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1B_2011_LAS_2017/ept.json,"[-10877113, 4202065, -60005, -10755667, 4323511, 61441]"
USGS_LPC_OK_Area1_1D_2011_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1D_2011_LAS_2017/ept.json,"[-10814095, 4078007, -64870, -10683043, 4209059, 66182]"
USGS_LPC_OK_Area2_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area2_2011_LAS_2016/ept.json,"[-11063609, 4145396, -146212, -10770043, 4438962, 147354]"
USGS_LPC_OK_Area4_2011_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area4_2011_LAS_2018/ept.json,"[-10985100, 3980635, -96803, -10790238, 4175497, 98059]"
USGS_LPC_OK_Cache_L5_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Cache_L5_2014_LAS_2015/ept.json,"[-11013962, 4044656, -50918, -10910326, 4148292, 52718]"
USGS_LPC_OK_Craig_Nowata_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Craig_Nowata_2015_LAS_2017/ept.json,"[-10666203, 4358878, -46596, -10573675, 4451406, 45932]"
USGS_LPC_OK_DamRehab3_7_2011_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_DamRehab3_7_2011_LAS_2018/ept.json,"[-11154431, 4044053, -99208, -10954763, 4243721, 100460]"
USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018/ept.json,"[-10762195, 4202041, -40095, -10680681, 4283555, 41419]"
USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018/ept.json,"[-10690289, 4051688, -88060, -10513065, 4228912, 89164]"
USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018/ept.json,"[-10672908, 4029253, -119787, -10432488, 4269673, 120633]"
USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018/ept.json,"[-11133872, 4229905, -150516, -10831732, 4532045, 151624]"
